datetime,actual_conductivity,do_concentration,turbidity,chl-a_concentration,temperature
2019-03-20 15:04:44,97.80633,6.939123,98.66619,303.8242,31.04814
2019-03-20 15:14:44,97.26048,7.972927,105.8455,321.3426,31.15635
2019-03-20 15:24:44,97.35571,7.120337,112.964,297.0019,31.12816
2019-03-20 15:34:44,97.19495,8.930532,117.9541,305.5186,31.19679
2019-03-20 15:44:44,96.9666,7.164644,101.5561,311.6222,31.16597
2019-03-20 15:54:44,97.36848,8.134164,109.1852,322.765,31.18647
2019-03-20 16:04:44,97.49519,7.912246,108.229,319.1117,31.12456
2019-03-20 16:14:44,97.26205,8.598725,102.3224,316.3675,31.17799
2019-03-20 16:24:44,97.28102,9.233112,106.0449,322.7296,31.22148
2019-03-20 16:34:44,97.39169,9.120704,100.3475,312.821,31.21762
2019-03-20 16:44:44,97.39214,8.716544,96.1246,323.2334,31.20184
2019-03-20 16:54:44,96.95737,9.806704,95.42467,348.0517,31.2872
2019-03-20 17:04:44,96.7401,11.25478,101.8602,325.4328,31.38641
2019-03-20 17:14:44,97.13293,9.462267,106.361,325.3182,31.26601
2019-03-20 17:24:44,97.07841,9.149645,87.49292,326.6255,31.21349
2019-03-20 17:34:44,97.01854,8.4821,91.11191,318.1842,31.16623
2019-03-20 17:44:44,97.12387,9.20567,84.36617,309.0795,31.23852
2019-03-20 17:54:44,97.03752,9.037671,110.758,329.5679,31.23044
2019-03-20 18:04:44,97.02535,8.967292,77.10352,323.4056,31.22271
2019-03-20 18:14:44,96.96992,8.966774,83.15485,327.2553,31.2308
2019-03-20 18:24:44,97.53274,7.413622,82.89558,325.951,31.10488
2019-03-20 18:34:44,97.28628,8.222026,107.8847,333.8867,31.2178
2019-03-20 18:44:44,97.32104,8.103764,86.73438,326.1436,31.19749
2019-03-20 18:54:44,97.33806,8.930117,92.13262,341.4022,31.27985
2019-03-20 19:04:44,97.55748,8.108044,94.18272,328.7229,31.24341
2019-03-20 19:14:44,97.80891,7.514154,87.60746,329.9045,31.22274
2019-03-20 19:24:44,97.62089,7.426003,95.90168,326.6725,31.20488
2019-03-20 19:34:44,97.89407,8.049383,93.72173,332.9362,31.26173
2019-03-20 19:44:44,97.67767,8.107986,85.31744,335.0185,31.35516
2019-03-20 19:54:44,97.70253,8.834388,89.3427,331.5481,31.3937
2019-03-20 20:04:44,98.16595,7.196448,82.77264,330.637,31.26642
2019-03-20 20:14:44,97.65517,8.803745,88.8292,345.1856,31.38504
2019-03-20 20:24:44,97.69267,9.150006,88.18787,327.03,31.5
2019-03-20 20:34:44,98.19635,7.594982,89.41162,332.4778,31.39077
2019-03-20 20:44:44,98.19598,7.42636,97.12286,331.4184,31.33317
2019-03-20 20:54:44,97.85626,7.232773,100.2164,336.8578,31.3634
2019-03-20 21:04:44,98.51856,6.136241,102.5416,322.1939,31.26672
2019-03-20 21:14:44,98.30019,6.744185,92.91274,317.6189,31.3641
2019-03-20 21:24:44,98.41117,6.080694,89.77506,313.2723,31.33946
2019-03-20 21:34:44,98.72392,5.019619,88.05146,312.8185,31.32103
2019-03-20 21:44:44,98.34998,6.977334,91.94149,319.8985,31.35624
2019-03-20 21:54:44,98.17204,6.509171,92.5964,321.6168,31.37837
2019-03-20 22:04:44,98.11335,6.632607,125.6424,338.839,31.40118
2019-03-20 22:14:44,98.1286,7.451653,124.4979,331.1886,31.33931
2019-03-20 22:24:44,98.02252,6.639341,122.7831,329.3282,31.30372
2019-03-20 22:34:44,97.97734,7.409615,120.7643,328.9468,31.33488
2019-03-20 22:44:44,97.88273,6.948606,126.0034,338.5448,31.32339
2019-03-20 22:54:44,97.95829,7.175707,112.0151,321.3297,31.33963
2019-03-20 23:04:44,97.9464,7.476575,114.5783,312.0446,31.35357
2019-03-20 23:14:44,97.75882,8.010002,123.628,318.7453,31.38772
2019-03-20 23:24:44,97.81252,9.265878,103.7364,307.9016,31.39281
2019-03-20 23:34:44,97.91059,8.634537,107.0528,313.4129,31.37236
2019-03-20 23:44:44,97.95418,8.008698,103.8365,304.9306,31.38572
2019-03-20 23:54:44,97.89223,7.722401,108.924,301.0435,31.3766
2019-03-21 00:04:44,97.82714,8.183127,110.7473,316.6463,31.37134
2019-03-21 00:14:44,97.42644,10.27755,108.8874,306.5128,31.51695
2019-03-21 00:24:44,98.31776,8.683022,110.7059,300.5381,31.42319
2019-03-21 00:34:44,98.04062,9.683007,134.9551,296.3831,31.49187
2019-03-21 00:44:44,97.82893,10.63181,118.5292,301.1494,31.50571
2019-03-21 00:54:44,98.32899,11.28618,110.1787,300.0346,31.54383
2019-03-21 01:04:44,99.39999,11.39217,106.6753,291.3664,31.56015
2019-03-21 01:14:44,98.65661,10.71718,114.875,297.7744,31.4943
2019-03-21 01:24:44,98.54939,10.7817,112.8401,297.3332,31.50113
2019-03-21 01:34:44,98.28242,10.54673,119.172,291.9291,31.49192
2019-03-21 01:44:44,98.04302,9.748597,100.8682,296.5919,31.43191
2019-03-21 01:54:44,97.84146,10.49065,105.6843,294.049,31.44455
2019-03-21 02:04:44,97.97435,10.41563,92.9222,292.4264,31.4167
2019-03-21 02:14:44,97.60435,10.28612,96.16837,291.5083,31.39627
2019-03-21 02:24:44,97.71066,9.827045,89.21371,297.4644,31.36756
2019-03-21 02:34:44,97.65121,10.31877,89.88642,285.5807,31.38294
2019-03-21 02:44:44,97.38185,9.908748,112.0803,296.9775,31.35462
2019-03-21 02:54:44,97.29734,9.821194,103.9657,287.9807,31.34991
2019-03-21 03:04:44,97.5118,9.98238,95.73368,297.0249,31.35377
2019-03-21 03:14:44,97.51958,9.93111,84.81705,292.0642,31.3441
2019-03-21 03:24:44,97.19531,9.810782,85.5503,289.5424,31.32533
2019-03-21 03:34:44,97.32783,9.480789,87.10181,293.0819,31.31803
2019-03-21 03:44:44,97.26179,9.518034,86.63497,295.8392,31.30602
2019-03-21 03:54:44,97.11532,9.761964,92.82548,294.4394,31.28803
2019-03-21 04:04:44,97.1496,9.502631,88.01249,294.8998,31.27723
2019-03-21 04:14:44,97.32177,9.17789,87.17107,291.9389,31.25058
2019-03-21 04:24:44,97.35436,9.330987,82.32107,291.622,31.24793
2019-03-21 04:34:44,97.91343,8.741298,81.91629,291.4391,31.22777
2019-03-21 04:44:44,97.74568,8.562517,86.11942,295.2287,31.21099
2019-03-21 04:54:44,97.58968,8.649615,78.42951,286.7026,31.19798
2019-03-21 05:04:44,97.8038,8.21076,85.51501,289.9668,31.19073
2019-03-21 05:14:44,98.20207,7.392027,95.36996,289.025,31.15735
2019-03-21 05:24:44,97.7678,7.85701,92.92539,291.5777,31.15219
2019-03-21 05:34:44,97.79536,8.270927,105.6452,286.2452,31.15104
2019-03-21 05:44:44,97.94629,7.848693,92.67111,295.2372,31.13208
2019-03-21 05:54:44,98.01945,7.729531,89.80372,296.1678,31.11544
2019-03-21 06:04:44,98.15603,7.04778,129.7757,287.2639,31.10143
2019-03-21 06:14:44,98.10447,7.325684,118.3441,286.1245,31.09605
2019-03-21 06:24:44,97.95444,7.21957,100.8266,285.8178,31.07994
2019-03-21 06:34:44,98.05575,6.487118,113.0135,278.5548,31.07433
2019-03-21 06:44:44,97.61897,7.563714,114.1729,288.5935,31.05394
2019-03-21 06:54:44,98.16083,7.206109,111.4418,283.3786,31.03192
2019-03-21 07:04:44,97.75082,7.215033,106.8241,284.1599,31.02581
2019-03-21 07:14:44,97.85762,6.809757,105.733,279.821,31.01911
2019-03-21 07:24:44,97.59645,7.183772,98.8479,291.4411,31.00126
2019-03-21 07:34:44,97.62598,7.119212,102.0817,298.3718,30.98579
2019-03-21 07:44:44,98.02127,5.942934,93.74286,302.7045,30.97436
2019-03-21 07:54:44,97.87641,6.265682,98.77167,297.3762,30.96986
2019-03-21 08:04:44,97.83099,5.419302,105.6072,306.3517,30.96237
2019-03-21 08:14:44,97.87739,5.567847,97.41467,302.0971,30.95662
2019-03-21 08:24:44,97.49836,6.39811,98.18585,296.0758,30.94625
2019-03-21 08:34:44,97.72041,5.591053,94.68671,291.4405,30.94145
2019-03-21 08:44:44,97.78973,5.646109,103.4091,296.8302,30.93165
2019-03-21 08:54:44,97.93584,5.489263,94.70592,293.4855,30.92566
2019-03-21 09:04:44,97.4704,6.072515,109.6542,282.7285,30.90282
2019-03-21 09:14:44,97.85477,5.86217,99.56641,291.6418,30.91403
2019-03-21 09:24:44,97.81001,3.848881,96.33646,280.6594,30.91896
2019-03-21 09:34:44,97.61003,5.483451,109.8916,281.7969,30.91792
2019-03-21 09:44:44,97.42774,6.153256,90.22567,279.7529,30.91855
2019-03-21 09:54:44,97.32862,6.38316,93.4418,279.8932,30.92712
2019-03-21 10:04:44,97.58909,5.197315,84.42836,280.2893,30.9409
2019-03-21 10:14:44,97.662,6.377439,95.32965,284.1513,30.95262
2019-03-21 10:24:44,97.03033,7.619564,63.5016,284.5392,30.96655
2019-03-21 10:34:44,97.28783,7.318791,79.22825,273.9559,30.95703
2019-03-21 10:44:44,97.62417,6.125038,83.96728,279.7991,30.93592
2019-03-21 10:54:44,97.96261,6.234607,83.69427,285.7277,30.914
2019-03-21 11:04:44,98.01005,5.448117,121.4618,285.5916,30.92002
2019-03-21 11:14:44,98.10881,5.618733,122.7682,289.6795,30.92377
2019-03-21 11:24:44,97.35718,6.759713,89.50376,291.245,30.90535
2019-03-21 11:34:44,97.38568,6.935914,86.81205,297.0108,30.92474
2019-03-21 11:44:44,97.40215,6.874465,88.84051,296.0596,30.93004
2019-03-21 11:54:44,97.1822,7.563899,96.99156,265.636,30.96079
2019-03-21 12:04:44,97.555,6.822269,84.27084,288.015,30.9359
2019-03-21 12:14:44,97.9076,5.84551,84.67512,286.7504,30.92764
2019-03-21 12:24:44,97.93536,5.868601,102.6878,277.2511,30.94962
2019-03-21 12:34:44,97.84132,6.253262,94.85961,285.8167,30.93625
2019-03-21 12:44:44,98.06568,6.473072,104.1821,306.8712,30.9507
2019-03-21 12:54:44,98.22799,6.070123,94.01727,301.1909,30.94597
2019-03-21 13:04:44,98.32283,5.993546,94.82419,287.4917,30.93582
2019-03-21 13:14:44,98.00083,6.418014,86.15384,278.0245,30.94599
2019-03-21 13:24:44,97.68407,6.919531,97.14392,293.6214,30.95923
2019-03-21 13:34:44,97.23825,7.769138,105.0189,269.7485,31.01111
2019-03-21 13:44:44,97.43821,7.470603,85.39445,299.7034,30.99343
2019-03-21 13:54:44,97.73588,7.210945,97.08733,301.7147,30.99271
2019-03-21 14:04:44,97.68501,7.382241,108.2668,318.1702,31.00793
2019-03-21 14:14:44,97.95051,6.816642,107.0837,306.8678,30.96935
2019-03-21 14:24:44,97.64944,7.437447,89.68325,311.3356,31.01159
2019-03-21 14:34:44,97.80663,6.963269,107.3128,318.5017,30.98588
2019-03-21 14:44:44,97.19548,8.521463,114.6096,309.4958,31.08455
2019-03-21 14:54:44,97.1195,8.702909,94.86308,323.9923,31.11977
2019-03-21 15:04:44,97.34297,8.15808,111.8714,321.5151,31.08972
2019-03-21 15:14:44,97.5043,7.858404,116.4225,322.7074,31.07611
2019-03-21 15:24:44,97.52245,7.705847,98.47987,328.6571,31.05692
2019-03-21 15:34:44,97.86728,7.201636,108.3103,332.175,31.06704
2019-03-21 15:44:44,98.34906,6.733305,77.55314,328.8088,31.02571
2019-03-21 15:54:44,98.43324,6.235264,102.8965,321.0507,31.01579
2019-03-21 16:04:44,98.66828,6.596483,101.212,323.0911,31.03067
2019-03-21 16:14:44,98.78942,6.1473,103.9604,325.3211,31.029
2019-03-21 16:24:44,99.03613,5.124442,130.4061,325.3298,30.98773
2019-03-21 16:34:44,98.81446,5.191892,128.7471,312.7125,31.01023
2019-03-21 16:44:44,98.68518,5.754905,124.2469,333.6649,31.05792
2019-03-21 16:54:44,98.11271,8.416804,130.1711,345.2427,31.22121
2019-03-21 17:04:44,97.6162,10.45532,114.6812,334.9145,31.29714
2019-03-21 17:14:44,97.96782,9.806746,108.7153,331.032,31.26591
2019-03-21 17:24:44,98.80515,9.247065,107.1164,325.9193,31.1452
2019-03-21 17:34:44,97.84597,8.770712,114.3511,324.6539,31.18001
2019-03-21 17:44:44,97.72266,9.312479,111.7994,333.4258,31.17053
2019-03-21 17:54:44,97.63567,10.72538,113.289,339.1737,31.23037
2019-03-21 18:04:44,98.30589,11.1492,73.81422,324.2311,31.2616
2019-03-21 18:14:44,98.34677,11.37345,102.4791,313.5557,31.26297
2019-03-21 18:24:44,97.80119,10.68113,90.55331,321.4554,31.24107
2019-03-21 18:34:44,97.96149,10.56796,102.625,329.0166,31.23123
2019-03-21 18:44:44,97.84753,10.28744,91.61224,327.5918,31.19123
2019-03-21 18:54:44,99.0671,7.082447,90.63276,323.1169,31.14016
2019-03-21 19:04:44,99.47253,6.215748,87.77518,302.097,31.03505
2019-03-21 19:14:44,98.52337,7.139906,91.50875,323.0269,31.06184
2019-03-21 19:24:44,98.32711,7.168921,88.27509,327.3532,31.10334
2019-03-21 19:34:44,97.3998,9.481335,96.62659,332.7999,31.11528
2019-03-21 19:44:44,98.16494,7.517483,93.08368,323.9038,31.10134
2019-03-21 19:54:44,97.52741,9.297182,103.0724,324.3666,31.09594
2019-03-21 20:04:44,97.46825,9.301167,107.0471,324.3673,31.0881
2019-03-21 20:14:44,97.50385,9.400352,108.1903,333.3455,31.0811
2019-03-21 20:24:44,97.17459,9.586419,117.1419,325.0966,31.06796
2019-03-21 20:34:44,97.07359,9.850398,113.5566,329.5379,31.06112
2019-03-21 20:44:44,97.12753,9.664645,101.0927,324.7927,31.04714
2019-03-21 20:54:44,97.29214,9.142635,100.0916,324.705,31.02779
2019-03-21 21:04:44,97.51352,9.107558,127.7878,328.7049,31.01209
2019-03-21 21:14:44,97.23331,9.354791,117.6551,318.8911,30.9903
2019-03-21 21:24:44,97.26922,9.161085,102.4331,321.5979,30.97716
2019-03-21 21:34:44,97.49136,8.913064,175.3304,317.4918,30.96819
2019-03-21 21:44:44,97.44275,8.80127,90.62985,321.0666,30.94915
2019-03-21 21:54:44,97.73099,8.465686,92.26563,315.9731,30.93797
2019-03-21 22:04:44,97.85436,8.274973,111.4015,330.6618,30.91753
2019-03-21 22:14:44,97.58311,8.326785,110.958,315.1001,30.90661
2019-03-21 22:24:44,97.80047,7.74753,96.16538,317.7818,30.89383
2019-03-21 22:34:44,97.76559,7.805329,111.8097,316.8575,30.88304
2019-03-21 22:44:44,97.8296,7.564524,105.3021,318.2905,30.87881
2019-03-21 22:54:44,97.79163,7.589773,96.94833,320.3907,30.85884
2019-03-21 23:04:44,97.65855,7.648676,131.386,318.087,30.84609
2019-03-21 23:14:44,97.75538,7.442993,113.2808,319.4208,30.83408
2019-03-21 23:24:44,97.79083,7.242602,108.1285,310.4763,30.82545
2019-03-21 23:34:44,97.62798,7.499464,102.6461,315.197,30.81118
2019-03-21 23:44:44,97.68449,7.314794,111.8198,318.3753,30.81034
2019-03-21 23:54:44,97.75339,7.436602,112.1826,312.9402,30.79787
2019-03-22 00:04:44,97.93433,7.026263,111.7738,311.1597,30.79456
2019-03-22 00:14:44,97.72397,7.145475,127.0346,310.1537,30.78451
2019-03-22 00:24:44,97.89458,6.847246,116.5519,311.0868,30.77303
2019-03-22 00:34:44,97.82694,6.961159,122.5463,306.1266,30.76778
2019-03-22 00:44:44,97.9771,6.882313,108.8198,310.2342,30.75607
2019-03-22 00:54:44,98.20586,6.45923,120.8211,307.55,30.74995
2019-03-22 01:04:44,98.05247,6.631101,96.22726,309.456,30.72826
2019-03-22 01:14:44,98.02897,6.582125,113.1134,309.5476,30.72707
2019-03-22 01:24:44,98.01232,6.070028,141.4518,306.8363,30.70909
2019-03-22 01:34:44,98.11546,6.094331,116.3352,301.3841,30.70702
2019-03-22 01:44:44,98.17171,5.953357,109.9653,302.0678,30.7011
2019-03-22 01:54:44,98.36435,6.045331,102.4746,306.4224,30.6906
2019-03-22 02:04:44,98.4606,5.578534,81.65327,285.4779,30.68683
2019-03-22 02:14:44,98.62388,5.144556,129.3502,284.9563,30.67989
2019-03-22 02:24:44,98.54529,5.327578,88.38654,295.2765,30.66778
2019-03-22 02:34:44,98.69975,5.685225,86.94052,290.6257,30.65827
2019-03-22 02:44:44,98.81898,5.286194,80.55767,292.6876,30.65154
2019-03-22 02:54:44,98.72265,4.50257,95.77294,285.4901,30.64082
2019-03-22 03:04:44,98.80095,5.672444,97.93188,291.9155,30.62444
2019-03-22 03:14:44,99.0397,3.850746,80.41445,289.2997,30.62439
2019-03-22 03:24:44,98.91295,4.619801,205.8344,289.4868,30.61569
2019-03-22 03:34:44,99.27435,4.013406,92.82528,284.3363,30.60937
2019-03-22 03:44:44,99.19583,4.957685,85.93785,296.4731,30.59682
2019-03-22 03:54:44,99.58507,3.822988,82.07964,282.3376,30.59279
2019-03-22 04:04:44,99.94907,3.697375,96.52975,278.7495,30.58305
2019-03-22 04:14:44,99.79005,4.263611,76.13316,282.0219,30.57572
2019-03-22 04:24:44,99.87746,4.389089,78.76126,278.9796,30.56381
2019-03-22 04:34:44,100.2248,4.174926,106.5915,287.7964,30.55742
2019-03-22 04:44:44,100.3698,3.603058,87.68982,279.2462,30.54882
2019-03-22 04:54:44,108.5009,4.260038,80.7063,281.2636,30.53357
2019-03-22 05:04:44,99.66184,4.36976,85.21314,282.3918,30.52718
2019-03-22 05:14:44,99.88329,3.764055,88.5,274.44,30.5234
2019-03-22 05:24:44,99.93962,3.930178,82.12092,276.4221,30.50531
2019-03-22 05:34:44,99.79433,4.081605,89.20144,274.8056,30.49358
2019-03-22 05:44:44,99.87587,3.910789,165.3114,272.843,30.48552
2019-03-22 05:54:44,100.0428,3.826833,75.78985,280.0603,30.47375
2019-03-22 06:04:44,100.0664,3.92214,91.69064,282.1411,30.46502
2019-03-22 06:14:44,100.0082,3.908304,102.8333,279.4562,30.46433
2019-03-22 06:24:44,99.99216,3.79942,86.53772,279.9745,30.45267
2019-03-22 06:34:44,99.90691,3.303594,85.63566,272.9653,30.44451
2019-03-22 06:44:44,99.85197,3.562299,88.1339,273.8765,30.44177
2019-03-22 06:54:44,99.83854,3.8117,94.46763,273.3496,30.42684
2019-03-22 07:04:44,99.81026,3.698973,86.02911,272.3107,30.42993
2019-03-22 07:14:44,100.0202,3.57312,93.04366,270.2281,30.41954
2019-03-22 07:24:44,99.97305,3.552431,90.74081,279.2018,30.40731
2019-03-22 07:34:44,99.83588,3.837552,96.5246,287.0615,30.40197
2019-03-22 07:44:44,100.0421,3.479972,84.11929,281.4271,30.39956
2019-03-22 07:54:44,99.96716,3.366411,122.1892,292.5639,30.39449
2019-03-22 08:04:44,100.1862,2.974886,91.38219,292.2411,30.3774
2019-03-22 08:14:44,100.6118,2.543339,89.86808,291.7666,30.37983
2019-03-22 08:24:44,100.0289,3.494781,80.55392,292.3968,30.38035
2019-03-22 08:34:44,100.3826,2.679287,86.54938,285.0118,30.37846
2019-03-22 08:44:44,100.1772,3.032775,118.2081,284.6065,30.36932
2019-03-22 08:54:44,99.91196,2.814882,99.65228,281.3828,30.35177
2019-03-22 09:04:44,100.169,1.94966,52.70867,282.6294,30.33982
2019-03-22 09:14:44,99.88343,2.131449,51.21177,284.9196,30.33816
2019-03-22 09:24:44,99.82774,1.840735,55.52737,283.0444,30.33026
2019-03-22 09:34:44,99.77227,3.172799,46.92634,278.2732,30.32809
2019-03-22 09:44:44,99.69369,2.884546,47.9676,273.9063,30.32605
2019-03-22 09:54:44,99.81525,2.472458,62.22938,281.4706,30.32583
2019-03-22 10:04:44,99.59116,2.987914,101.5561,282.2956,30.32439
2019-03-22 10:14:44,100.0637,1.608896,95.94324,263.0727,30.32019
2019-03-22 10:24:44,99.67759,2.844363,87.66235,271.0565,30.31958
2019-03-22 10:34:44,99.46185,3.078127,90.57959,285.1658,30.31731
2019-03-22 10:44:44,99.68999,2.726317,87.60311,273.1709,30.32045
2019-03-22 10:54:44,99.87583,3.203785,97.8626,297.2254,30.32714
2019-03-22 11:04:44,99.46561,3.392995,88.80354,271.4863,30.33755
2019-03-22 11:14:44,99.28593,4.09456,89.74409,288.2031,30.36419
2019-03-22 11:24:44,99.21323,4.124648,103.7105,275.3864,30.37101
2019-03-22 11:34:44,98.93126,5.107913,111.8385,301.7877,30.4191
2019-03-22 11:44:44,98.9968,4.782379,97.62262,273.2831,30.40113
2019-03-22 11:54:44,98.78106,5.047182,108.1767,278.2507,30.4031
2019-03-22 12:04:44,99.14117,4.47754,99.11607,290.4828,30.40269
2019-03-22 12:14:44,98.92079,5.408721,93.23057,289.5492,30.43103
2019-03-22 12:24:44,99.26048,4.093113,102.1479,282.9745,30.35486
2019-03-22 12:34:44,98.93012,5.97542,95.72472,296.1016,30.5238
2019-03-22 12:44:44,98.86586,5.537816,119.5166,312.3097,30.53055
2019-03-22 12:54:44,98.98013,5.401689,104.4155,300.4968,30.46935
2019-03-22 13:04:44,99.09887,4.518282,110.2393,287.7682,30.40635
2019-03-22 13:14:44,99.15811,5.069819,102.0059,303.0291,30.4347
2019-03-22 13:24:44,99.27511,4.774622,109.2673,304.571,30.42728
2019-03-22 13:34:44,99.3681,4.745209,110.668,312.8625,30.42388
2019-03-22 13:44:44,99.38464,4.575265,105.9947,267.2772,30.44579
2019-03-22 13:54:44,99.50516,4.89948,114.3591,314.4174,30.4661
2019-03-22 14:04:44,99.23086,4.962529,101.3819,319.5706,30.4508
2019-03-22 14:14:44,99.17546,4.977205,82.6856,306.2888,30.43547
2019-03-22 14:24:44,98.96893,5.942647,99.91492,317.3778,30.56748
2019-03-22 14:34:44,98.98746,5.608622,93.94509,327.9223,30.53595
2019-03-22 14:44:44,98.9454,6.749495,90.4818,344.9008,30.63844
2019-03-22 14:54:44,99.14643,6.011237,87.12324,338.4309,30.56108
2019-03-22 15:04:44,99.18114,5.451417,82.6261,341.9729,30.53717
2019-03-22 15:14:44,99.25835,5.694997,84.44505,344.3004,30.54161
2019-03-22 15:24:44,99.21661,5.21834,83.44896,328.5513,30.4978
2019-03-22 15:34:44,99.20634,5.531396,88.00072,334.445,30.53032
2019-03-22 15:44:44,99.2486,5.860303,71.39812,321.6671,30.52996
2019-03-22 15:54:44,99.20055,6.316805,88.0071,344.1869,30.60745
2019-03-22 16:04:44,99.10008,5.599834,85.44663,337.3644,30.5292
2019-03-22 16:14:44,99.0729,6.405503,79.77158,353.1965,30.6315
2019-03-22 16:24:44,98.9621,6.438927,94.04779,361.1367,30.61834
2019-03-22 16:34:44,98.98412,6.681952,85.4491,354.9391,30.65028
2019-03-22 16:44:44,98.97652,6.252356,92.92896,350.304,30.59266
2019-03-22 16:54:44,99.04688,5.656905,83.08474,331.2242,30.54307
2019-03-22 17:04:44,98.95354,6.006212,51.33062,338.4234,30.55888
2019-03-22 17:14:44,98.98046,5.957908,89.01872,332.4994,30.58291
2019-03-22 17:24:44,98.91265,5.897316,83.81287,336.7637,30.52285
2019-03-22 17:34:44,98.94688,6.100771,85.16263,353.2858,30.56654
2019-03-22 17:44:44,98.85291,5.782602,87.38776,350.9157,30.51945
2019-03-22 17:54:44,98.95522,6.251651,87.84361,359.9126,30.5975
2019-03-22 18:04:44,98.97713,6.418195,76.71575,346.4161,30.64616
2019-03-22 18:14:44,99.12239,6.859619,76.84428,370.4957,30.69769
2019-03-22 18:24:44,99.16697,6.907137,116.7571,363.6167,30.75874
2019-03-22 18:34:44,99.72854,6.257102,82.94621,356.3857,30.69371
2019-03-22 18:44:44,99.47218,6.312573,75.7837,315.3107,30.73382
2019-03-22 18:54:44,99.56586,6.304509,73.17011,349.5304,30.71755
2019-03-22 19:04:44,99.51293,6.265213,72.87231,360.1505,30.69484
2019-03-22 19:14:44,99.39678,5.530451,79.16608,341.7209,30.6511
2019-03-22 19:24:44,99.25207,4.984128,76.77633,323.0816,30.52273
2019-03-22 19:34:44,99.36271,5.777303,72.77449,326.2526,30.65998
2019-03-22 19:44:44,99.47992,6.562649,77.16246,343.6819,30.75011
2019-03-22 19:54:44,99.42072,5.691387,78.61272,348.0165,30.67332
2019-03-22 20:04:44,99.3727,5.703024,81.33463,346.3994,30.66248
2019-03-22 20:14:44,99.36006,6.688015,85.47037,329.4801,30.79108
2019-03-22 20:24:44,99.3361,6.356523,81.08428,353.0218,30.76949
2019-03-22 20:34:44,99.35327,6.578578,81.5592,353.8714,30.79372
2019-03-22 20:44:44,99.47951,5.875923,83.18658,343.5014,30.72949
2019-03-22 20:54:44,99.48224,5.071106,79.74458,344.0947,30.65274
2019-03-22 21:04:44,99.43053,5.93228,85.22158,348.6727,30.74497
2019-03-22 21:14:44,99.37907,5.75005,85.11917,347.1003,30.73225
2019-03-22 21:24:44,99.56284,5.272803,80.02921,329.6819,30.79802
2019-03-22 21:34:44,99.42285,5.931639,82.17162,325.0344,30.73561
2019-03-22 21:44:44,99.37134,5.223644,85.8771,336.9367,30.63302
2019-03-22 21:54:44,99.56903,5.559411,82.34696,338.6059,30.72768
2019-03-22 22:04:44,99.59824,4.193466,84.36979,331.4668,30.72614
2019-03-22 22:14:44,99.45033,4.975981,79.71502,345.9941,30.76345
2019-03-22 22:24:44,99.73029,4.02281,72.18124,332.7765,30.7231
2019-03-22 22:34:44,99.64761,4.244396,89.35425,337.7388,30.73377
2019-03-22 22:44:44,99.77257,3.761618,69.82888,334.7445,30.69532
2019-03-22 22:54:44,99.58344,4.021756,71.63462,335.4573,30.62688
2019-03-22 23:04:44,99.89204,4.37524,74.03524,354.0541,30.79158
2019-03-22 23:14:44,99.76846,5.4227,70.11827,338.8459,30.8466
2019-03-22 23:24:44,99.79249,4.31882,77.24857,331.008,30.75191
2019-03-22 23:34:44,99.86752,4.092095,70.07523,348.9002,30.77421
2019-03-22 23:44:44,99.84082,4.582902,68.26788,337.8538,30.74662
2019-03-22 23:54:44,99.94192,2.915818,72.40882,330.3776,30.74054
2019-03-23 00:04:44,99.23385,3.489815,78.82499,323.9489,30.74657
2019-03-23 00:14:44,99.09396,4.823108,72.34848,350.2619,30.87913
2019-03-23 00:24:44,99.6278,4.209857,89.60494,344.2397,30.83554
2019-03-23 00:34:44,99.62477,6.058453,71.18732,341.0522,30.86969
2019-03-23 00:44:44,99.62556,5.598503,73.30589,326.4125,30.81694
2019-03-23 00:54:44,99.64464,4.672029,70.84192,330.0201,30.74064
2019-03-23 01:04:44,99.91602,5.423044,68.66254,342.1514,30.84802
2019-03-23 01:14:44,99.5556,5.91196,74.56568,336.9493,30.88345
2019-03-23 01:24:44,99.50845,5.731621,65.90098,329.0621,30.85464
2019-03-23 01:34:44,99.6727,5.844124,70.54523,338.047,30.91316
2019-03-23 01:44:44,99.86953,3.985239,70.16737,355.1234,30.83956
2019-03-23 01:54:44,99.75533,4.736444,60.50337,334.4409,30.84545
2019-03-23 02:04:44,99.87016,4.81674,62.99669,341.7417,30.86465
2019-03-23 02:14:44,99.77563,5.15221,80.23158,326.8287,30.89061
2019-03-23 02:24:44,99.63071,5.911715,65.61209,331.7408,30.93155
2019-03-23 02:34:44,99.98756,4.573563,63.36258,320.2937,30.83719
2019-03-23 02:44:44,100.0456,5.24629,60.72142,315.3658,30.88862
2019-03-23 02:54:44,100.332,3.563198,67.64211,311.4002,30.87166
2019-03-23 03:04:44,100.0165,4.4293,92.32423,318.5806,30.87909
2019-03-23 03:14:44,99.88155,4.875513,62.05342,318.4694,30.85943
2019-03-23 03:24:44,99.86237,5.216753,67.28403,321.6663,30.84319
2019-03-23 03:34:44,99.53171,5.72008,79.89387,319.9676,30.90021
2019-03-23 03:44:44,99.30141,6.559959,66.96452,333.4866,30.90422
2019-03-23 03:54:44,99.49785,6.368446,64.45618,319.4764,30.91187
2019-03-23 04:04:44,99.16946,7.420165,65.3675,326.1125,30.94756
2019-03-23 04:14:44,99.48992,5.676322,80.07064,311.3842,30.90785
