datetime,temp,cond,do,turb,chl-a
2019-04-03 21:40:17,28.84838,72.86076,3.221273,55.12741,62.57326
2019-02-25 09:30:00,30.04061,98.53588,6.299138,54.74609,55.15154
2019-04-01 14:43:09,30.37297,96.08961,4.512443,82.41355,137.80100000000002
2019-03-13 17:03:32,29.76472,89.02439,3.997861,37.55799,112.5548
2019-03-22 14:34:44,30.53595,98.98746,5.608622,93.94509,327.9223
2019-04-03 21:50:17,28.84751,72.72528,3.226227,55.18761,62.1888
2019-03-11 19:28:05,28.98836,85.8294,2.818566,41.31555,68.22729
2019-03-23 08:04:44,30.677740000000004,98.94205,6.420698000000002,40.55799,341.0038
2019-03-30 06:53:09,30.06625,97.04131,3.53704,74.96665,223.9811
2019-03-22 21:04:44,30.74497,99.43053,5.93228,85.22158,348.6727
2019-03-26 19:54:44,30.04275,94.53845,4.657325,68.97997,333.3264
2019-03-05 19:57:54,30.65483,100.3617,7.602262,51.43177,70.76473
2019-03-28 15:53:09,30.34313,95.20918,6.3814769999999985,28.219520000000006,372.0085
2019-03-05 07:37:54,30.34058,98.88056,6.954308,58.85928000000001,56.47856
2019-04-02 12:33:09,30.35171,97.86353,3.088834,71.09106,89.05861
2019-03-24 11:54:44,30.64048,99.61678,4.9707360000000005,53.05368000000001,326.058
2019-03-10 11:18:05,30.10636,104.5326,2.641149,20.41865,53.99043
2019-03-26 16:44:44,29.96615,93.78804,5.071887,56.9627,349.0623
2019-03-04 18:47:54,30.37854,98.15106,6.6285539999999985,70.80499,77.32838000000002
2019-03-15 03:33:32,30.24157,92.32166,4.546604,35.22358,168.831
2019-03-06 13:48:05,30.49094,100.5564,7.150986,18.44817,62.82383000000001
2019-03-13 14:33:32,29.73129,88.45992,4.4560260000000005,22.85711,99.04958
2019-02-22 03:00:00,29.84087,94.15565,7.935594999999998,53.05208,61.40808000000001
2019-03-01 20:07:53,30.13172,96.87069,5.44152,37.98516,46.6423
2019-03-11 20:28:05,28.92974,85.94736999999998,2.267195,28.42621,62.46558
2019-04-04 11:10:17,28.58415,75.41996999999998,1.7008029999999998,55.37264,46.34973
2019-03-04 13:37:54,30.19349,98.35692,5.986403,60.94656,54.2198
2019-03-01 09:47:53,30.10629,103.0213,4.558889,56.40974,50.67042
2019-02-22 14:10:00,30.01883,96.68864,10.59377,74.68202,72.23651
2019-03-21 06:14:44,31.09605,98.10447,7.325684,118.3441,286.1245
2019-03-17 09:43:33,30.41238,92.41859,7.846475,181.424,242.8529
2019-02-23 13:10:00,30.074040000000004,96.58358,7.5835880000000015,62.28234000000001,56.655330000000006
2019-03-17 21:53:33,30.75746,94.73254,7.113002000000002,254.3869,308.0464
2019-03-25 20:04:44,29.985640000000004,93.83878,3.756531,85.2843,299.9240000000001
2019-03-06 02:37:54,30.83371,100.4356,7.197808,24.84851,52.67369
2019-03-18 11:03:33,30.528540000000003,94.7945,6.050072,268.3507,250.4658
2019-03-13 05:18:05,29.69864,88.65165999999998,4.322647,24.57421,85.04286
2019-02-20 22:10:00,29.80483,93.43082,9.625872,47.53888,62.96719
2019-02-20 20:10:00,29.74411,93.23941,8.320436,30.36492,60.12432
2019-02-25 06:40:00,30.24547,98.47744,8.286888000000001,64.57398,53.32943
2019-03-11 03:08:05,28.77363,84.0433,3.996078,32.53839,52.14262
2019-03-17 16:03:33,30.75488,93.87169,10.73618,183.1385,272.3419
2019-03-31 12:03:09,29.78055,94.31269,1.6403279999999998,113.3375,184.2221
2019-03-26 15:54:44,29.89794,93.90155,4.076782,66.88736,309.3798
