datetime,temp,cond,do,turb,chl-a
2019-09-18 20:12:57,30.01421,108.2766,11.71168,137.7004,899.7859
2019-03-23 11:14:44,30.68539,98.80287,6.834544,65.77333,327.1322
2019-09-12 21:00:00,30.98965,107.5041,10.312610000000001,64.45541999999999,61.73896
2019-03-07 00:08:05,30.83581,101.5603,7.956108,17.34049,65.20187
2019-03-27 10:13:09,30.18705,93.12978000000001,7.187239,31.35012,326.4888
2019-03-19 19:53:33,31.1026,95.48553000000001,9.654824000000001,213.5658,317.973
2019-02-28 22:07:53,30.54102,103.4174,6.663069,37.27978,51.64227
2019-09-24 14:12:57,29.65383,110.88799999999999,6.2020040000000005,119.1451,625.0536
2019-03-25 15:04:44,29.85238,93.54128,3.4196769999999996,132.7255,300.8812
2019-09-29 15:17:00,29.4983,111.4792,6.421432,192.3554,754.6044
2019-02-23 00:10:00,30.070829999999997,96.57869000000001,7.066897999999999,46.12148,59.719190000000005
2019-03-15 19:13:32,30.521790000000003,92.40335,9.737339,69.04608,227.7436
2019-02-21 02:00:00,29.77345,93.48179,7.336930000000001,37.583890000000004,55.888819999999996
2019-03-19 03:03:33,30.982459999999996,95.97784,8.012796,259.1413,286.3762
2019-04-02 12:33:09,30.351709999999997,97.86353000000001,3.088834,71.09106,89.05861
2019-09-26 21:17:00,29.840729999999997,113.9051,6.6956050000000005,114.868,579.6047
2019-09-20 04:27:57,29.72587,106.5123,6.936961999999999,92.0092,664.2324
2019-04-01 02:13:09,30.44152,95.36521,4.655123000000001,74.94426999999999,151.5554
2019-03-22 10:34:44,30.31731,99.46185,3.078127,90.57959,285.1658
2019-03-08 19:28:05,31.59563,105.1289,7.927738000000001,29.53417,70.73138
2019-02-23 13:00:00,30.07692,96.61938,8.684472,24.13222,51.20268
2019-02-22 05:50:00,30.00634,95.72044,9.185217999999999,66.08910999999999,52.03066
2019-02-20 16:20:00,29.7353,95.43964,9.408309,45.52512,69.22716
2019-03-07 17:58:05,30.91155,102.5496,8.141498,30.808220000000002,69.70965
2019-10-01 01:47:00,29.2159,111.462,8.982626,160.8791,740.5625
2019-03-27 21:13:09,30.6193,95.17642,7.212026,40.57367,364.1834
2019-09-25 00:57:57,29.95607,112.1171,4.5326379999999995,113.5615,466.8796
2019-10-03 15:43:09,28.979229999999998,113.9882,6.485745,125.6322,886.4093
2019-10-01 06:47:00,28.93843,111.2589,4.84202,86.13915,679.0408
2019-02-22 08:10:00,29.857540000000004,95.10836,9.929243,42.02883,51.71898
2019-03-24 03:34:44,30.962229999999998,98.67653,8.386655000000001,47.29542,329.5409
2019-02-27 16:27:53,30.319940000000003,101.1168,7.026764,50.22588,65.42371
2019-03-25 07:44:44,29.799359999999997,93.03656,0.9837945,62.34356,268.3709
2019-03-19 18:53:33,31.019059999999996,95.34529,10.66502,205.6636,320.22700000000003
2019-09-22 05:57:57,29.50243,108.2157,5.564116,124.5318,659.3874
2019-03-29 11:03:09,30.06512,96.58152,3.68075,39.07334,306.3118
2019-03-09 10:58:05,30.233909999999998,105.8986,3.01709,27.190479999999997,50.643209999999996
2019-04-04 17:30:17,29.01642,74.76021,3.18512,71.70336999999999,74.62891
2019-03-10 10:28:05,30.045,104.1405,2.461314,20.8524,53.2067
2019-10-03 20:58:09,28.97581,114.5872,4.801847,137.0961,781.0959
2019-02-26 17:00:00,30.31642,100.4109,7.458277000000001,75.00806,75.35041
2019-10-02 00:47:00,29.28837,113.486,5.710229,145.6759,619.0846
2019-03-31 16:33:09,30.044520000000002,94.71618000000001,3.68335,223.7829,201.1576
2019-03-27 02:04:44,30.034190000000002,95.1874,2.9001639999999997,47.55335,281.7634
2019-09-25 20:32:00,29.66259,113.0035,5.08839,100.9318,427.5469
2019-03-16 08:03:32,30.28619,91.85198000000001,8.937474,87.06466999999999,227.8702
2019-09-28 16:02:00,30.13969,114.3248,10.454419999999999,184.1435,769.9754
2019-02-27 14:07:53,30.327820000000003,101.1642,7.282938000000001,57.591319999999996,64.72469
2019-09-30 02:32:00,29.393040000000003,111.5068,6.289146,249.3246,624.8480000000001
2019-10-01 22:17:00,29.321920000000002,112.4835,5.922772,97.80937,644.9373
2019-02-24 15:50:00,30.15891,97.78818000000001,7.21461,63.94086,52.38514
2019-04-02 04:43:09,30.59127,97.86423,3.5057949999999996,59.28926,108.5289
2019-03-20 19:04:44,31.243409999999997,97.55748,8.108044,94.18271999999999,328.7229
2019-09-24 10:12:57,29.468020000000003,109.736,5.642042,113.6736,508.088
2019-09-28 02:32:00,29.62759,112.2585,7.989833,120.8878,665.6881
2019-03-04 17:47:54,30.40447,97.85414,7.819036,72.12482,94.53442
2019-02-22 07:40:00,29.91398,95.37510999999999,10.47868,28.835240000000002,53.505680000000005
2019-10-07 10:43:57,28.87835,114.9074,4.481897,183.3647,723.9042
